,pitch_complexity
output/sonata27-2_fragment_9.musicxml,2.7483870967741932
output/sonata23-2_fragment_3.musicxml,3.045454545454545
output/sonata18-2_fragment_32.musicxml,3.8235294117647056
output/sonata02-1_fragment_82.musicxml,1.103125
output/sonata15-1_fragment_52.musicxml,1.3333333333333333
output/sonata11-1_fragment_12.musicxml,2.776978417266187
output/sonata06-3_fragment_17.musicxml,2.2368024132730016
output/sonata22-2_fragment_35.musicxml,4.0
output/sonata01-1_fragment_20.musicxml,1.5656370656370657
output/sonata13-4_fragment_47.musicxml,3.6719424460431656
output/sonata29-1_fragment_12.musicxml,1.9152423648080694
output/sonata19-2_fragment_22.musicxml,3.2100840336134455
output/sonata29-2_fragment_28.musicxml,2.285714285714286
output/sonata10-3_fragment_45.musicxml,1.75
output/sonata25-3_fragment_28.musicxml,3.5
output/sonata10-3_fragment_44.musicxml,2.0227272727272725
output/sonata06-1_fragment_18.musicxml,4.837362637362638
output/sonata08-2_fragment_13.musicxml,2.5625000000000013
output/sonata02-1_fragment_61.musicxml,1.680188679245283
output/sonata26-1_fragment_40.musicxml,0.7916666666666667
output/sonata16-2_fragment_13.musicxml,1.6431006373202905
output/sonata09-2_fragment_19.musicxml,0.6809954751131222
output/sonata18-4_fragment_50.musicxml,1.3125
output/sonata10-1_fragment_46.musicxml,2.131818181818182
output/sonata18-4_fragment_46.musicxml,1.8958333333333335
output/sonata12-4_fragment_34.musicxml,3.1424418604651163
output/sonata12-4_fragment_13.musicxml,2.5
output/sonata07-1_fragment_82.musicxml,1.1276845637583892
output/sonata05-1_fragment_18.musicxml,1.480263157894737
output/sonata21-3_fragment_73.musicxml,2.5
output/sonata11-1_fragment_8.musicxml,1.875
output/sonata23-3_fragment_89.musicxml,2.7125
output/sonata28-2_fragment_4.musicxml,2.2212765957446807
output/sonata12-1_fragment_0.musicxml,2.170114942528736
output/sonata16-3_fragment_9.musicxml,2.429054054054053
output/sonata01-1_fragment_34.musicxml,1.40625
output/sonata22-2_fragment_40.musicxml,3.25
output/sonata29-3_fragment_17.musicxml,3.0256410256410255
output/sonata32-2_fragment_35.musicxml,4.263988522238165
output/sonata21-3_fragment_126.musicxml,0.9875
output/sonata05-1_fragment_17.musicxml,1.4166666666666667
output/sonata32-1_fragment_27.musicxml,3.72972972972973
output/sonata23-1_fragment_7.musicxml,2.3172140617263572
output/sonata24-2_fragment_31.musicxml,3.0
output/sonata30-2_fragment_33.musicxml,1.2916666666666665
output/sonata31-2_fragment_5.musicxml,2.0
output/sonata02-1_fragment_27.musicxml,1.0220588235294117
output/sonata08-3_fragment_50.musicxml,1.1977352596641937
output/sonata02-4_fragment_46.musicxml,2.6206896551724137
output/sonata07-2_fragment_18.musicxml,0.7955801104972379
output/sonata05-3_fragment_16.musicxml,2.1465517241379315
output/sonata02-3_fragment_7.musicxml,0.7687687687687688
output/sonata16-3_fragment_50.musicxml,2.5624999999999996
output/sonata14-3_fragment_32.musicxml,3.4281093320394627
output/sonata25-2_fragment_3.musicxml,3.138888888888889
output/sonata27-2_fragment_61.musicxml,2.783333333333333
output/sonata05-2_fragment_25.musicxml,1.9038901601830664
output/sonata04-1_fragment_1.musicxml,1.4137931034482758
output/sonata15-1_fragment_111.musicxml,0.8066666666666666
output/sonata21-1_fragment_18.musicxml,1.9253687315634218
output/sonata21-3_fragment_13.musicxml,2.730880230880231
output/sonata23-1_fragment_64.musicxml,3.4222222222222225
output/sonata25-1_fragment_19.musicxml,1.6287027579162412
output/sonata18-4_fragment_42.musicxml,1.0
output/sonata09-1_fragment_4.musicxml,1.244144144144144
output/sonata29-4_fragment_94.musicxml,1.6802721088435375
output/sonata03-4_fragment_65.musicxml,0.6195652173913044
output/sonata06-2_fragment_21.musicxml,1.625
output/sonata25-1_fragment_41.musicxml,2.0964912280701755
output/sonata05-1_fragment_45.musicxml,2.0447154471544717
output/sonata04-1_fragment_80.musicxml,1.6734693877551021
output/sonata02-1_fragment_71.musicxml,3.466666666666667
output/sonata21-1_fragment_34.musicxml,2.1993865030674846
output/sonata06-1_fragment_10.musicxml,5.846616541353384
output/sonata06-1_fragment_49.musicxml,4.9642857142857135
output/sonata26-1_fragment_17.musicxml,0.6654411764705883
output/sonata20-1_fragment_2.musicxml,1.6151515151515152
output/sonata29-1_fragment_73.musicxml,2.0108695652173916
output/sonata21-3_fragment_148.musicxml,1.4166666666666665
output/sonata26-1_fragment_1.musicxml,2.308928571428571
output/sonata08-1_fragment_44.musicxml,1.5
output/sonata17-2_fragment_5.musicxml,4.759689922480621
output/sonata04-3_fragment_33.musicxml,3
output/sonata16-1_fragment_30.musicxml,4.265232974910394
output/sonata29-4_fragment_35.musicxml,2.7839976115838185
output/sonata27-2_fragment_56.musicxml,4.0
output/sonata16-2_fragment_7.musicxml,2.4725028058361396
output/sonata13-4_fragment_10.musicxml,3.0
output/sonata32-2_fragment_31.musicxml,1.1868686868686869
output/sonata19-1_fragment_20.musicxml,3.1730769230769234
output/sonata28-1_fragment_10.musicxml,1.8853743744688884
output/sonata14-1_fragment_0.musicxml,1.875
output/sonata21-3_fragment_36.musicxml,3.0769230769230766
output/sonata14-3_fragment_17.musicxml,3.04
output/sonata21-3_fragment_22.musicxml,3.2592592592592595
output/sonata20-1_fragment_1.musicxml,1.6931818181818183
output/sonata21-3_fragment_18.musicxml,4.555555555555555
output/sonata16-1_fragment_27.musicxml,2.655172413793103
output/sonata18-4_fragment_82.musicxml,1.3495934959349594
output/sonata12-4_fragment_16.musicxml,2.979651162790698
output/sonata11-4_fragment_40.musicxml,4.3291976840363935
output/sonata07-4_fragment_9.musicxml,3.0
output/sonata30-3_fragment_48.musicxml,3.6378205128205128
output/sonata18-1_fragment_29.musicxml,3.428571428571429
output/sonata08-1_fragment_47.musicxml,2.015873015873016
output/sonata11-3_fragment_3.musicxml,1.8736287845546293
output/sonata21-1_fragment_29.musicxml,2.455949656750571
output/sonata23-1_fragment_16.musicxml,1.3333333333333333
output/sonata24-2_fragment_10.musicxml,2.361904761904762
output/sonata16-3_fragment_14.musicxml,2.772727272727273
output/sonata23-1_fragment_0.musicxml,1.1058726220016544
output/sonata23-3_fragment_17.musicxml,5.764705882352941
output/sonata18-4_fragment_6.musicxml,1.4137931034482758
output/sonata27-2_fragment_71.musicxml,2.51676745464541
output/sonata14-2_fragment_2.musicxml,1.4658119658119657
output/sonata07-3_fragment_11.musicxml,1.1323529411764706
output/sonata23-1_fragment_4.musicxml,1.9501466275659824
output/sonata23-3_fragment_32.musicxml,3.125
output/sonata15-1_fragment_36.musicxml,1.8333333333333335
output/sonata23-3_fragment_81.musicxml,2.92929292929293
output/sonata05-3_fragment_25.musicxml,2.8868035190615835
output/sonata13-2_fragment_8.musicxml,1.0
output/sonata32-2_fragment_47.musicxml,6.641304347826086
output/sonata01-2_fragment_6.musicxml,4.276923076923077
output/sonata16-2_fragment_9.musicxml,3.3968253968253967
output/sonata21-3_fragment_63.musicxml,2.75
output/sonata25-1_fragment_6.musicxml,1.6785714285714286
output/sonata21-1_fragment_37.musicxml,3.545454545454546
output/sonata18-2_fragment_35.musicxml,3.8771052362968255
output/sonata02-1_fragment_36.musicxml,3.175675675675676
output/sonata09-1_fragment_34.musicxml,1.6224489795918366
output/sonata29-1_fragment_88.musicxml,2.6551724137931036
output/sonata18-4_fragment_70.musicxml,1.7142857142857144
output/sonata21-1_fragment_16.musicxml,3.6470588235294117
output/sonata26-1_fragment_47.musicxml,0.3333333333333333
output/sonata08-3_fragment_28.musicxml,2.2068965517241375
output/sonata04-1_fragment_44.musicxml,1.9917355371900827
output/sonata31-1_fragment_6.musicxml,2.8978061428001594
output/sonata12-3_fragment_7.musicxml,3.6888784054723436
output/sonata18-4_fragment_61.musicxml,2.0
output/sonata01-1_fragment_19.musicxml,1.125
output/sonata25-3_fragment_4.musicxml,3.2991071428571432
output/sonata02-1_fragment_70.musicxml,1.696045197740113
output/sonata18-2_fragment_33.musicxml,2.9555555555555557
output/sonata10-1_fragment_30.musicxml,5.0
output/sonata14-2_fragment_14.musicxml,0.8333333333333333
output/sonata16-1_fragment_28.musicxml,2.9782608695652177
output/sonata10-3_fragment_61.musicxml,4.428571428571429
output/sonata31-3_fragment_3.musicxml,7.1693262411347485
output/sonata21-3_fragment_123.musicxml,0.9389978213507626
output/sonata05-2_fragment_23.musicxml,1.5384615384615385
output/sonata15-1_fragment_93.musicxml,1.3333333333333333
output/sonata03-1_fragment_44.musicxml,3.0262082570100044
output/sonata16-1_fragment_13.musicxml,4.823076923076924
output/sonata19-2_fragment_24.musicxml,1.6372924648786717
output/sonata03-2_fragment_5.musicxml,5.285714285714286
output/sonata12-1_fragment_55.musicxml,2.9230769230769234
output/sonata29-4_fragment_6.musicxml,2.0
output/sonata08-1_fragment_21.musicxml,0.8636363636363636
output/sonata09-1_fragment_11.musicxml,1.4259259259259263
output/sonata04-3_fragment_8.musicxml,1.1454545454545455
output/sonata26-3_fragment_25.musicxml,2.221116733853675
output/sonata29-1_fragment_23.musicxml,2.5777777777777775
output/sonata23-3_fragment_87.musicxml,3.0852272727272725
output/sonata06-2_fragment_12.musicxml,1.453551912568306
output/sonata21-1_fragment_17.musicxml,2.78125
output/sonata08-1_fragment_12.musicxml,0.9085457271364319
output/sonata07-1_fragment_29.musicxml,1.25
output/sonata17-3_fragment_2.musicxml,2.5444444444444443
output/sonata18-4_fragment_71.musicxml,1.6363636363636362
output/sonata05-2_fragment_0.musicxml,1.4700704225352115
output/sonata09-2_fragment_39.musicxml,1.1487068965517242
output/sonata21-3_fragment_128.musicxml,0.874450721908349
output/sonata17-1_fragment_52.musicxml,1.4875000000000003
output/sonata16-1_fragment_32.musicxml,4.4
output/sonata24-1_fragment_12.musicxml,3.7142857142857144
output/sonata18-4_fragment_3.musicxml,1.7361111111111112
output/sonata05-1_fragment_40.musicxml,2.0
output/sonata06-2_fragment_17.musicxml,1.917763157894737
output/sonata27-2_fragment_11.musicxml,2.763285024154589
output/sonata14-1_fragment_4.musicxml,1.4375000000000007
output/sonata28-1_fragment_12.musicxml,2.740237691001698
output/sonata07-4_fragment_1.musicxml,1.8103286384976527
output/sonata16-3_fragment_58.musicxml,1.378787878787879
output/sonata30-1_fragment_18.musicxml,2.3357835930608646
output/sonata18-4_fragment_73.musicxml,1.6666666666666665
output/sonata01-2_fragment_12.musicxml,3.540959040959041
output/sonata31-3_fragment_23.musicxml,1.3641304347826086
output/sonata20-1_fragment_21.musicxml,2.147586206896552
output/sonata28-1_fragment_7.musicxml,3.984516129032258
output/sonata26-1_fragment_48.musicxml,0.55
output/sonata10-2_fragment_4.musicxml,1.4165497896213184
output/sonata06-2_fragment_3.musicxml,1.2380952380952381
output/sonata23-3_fragment_67.musicxml,3.0
output/sonata10-1_fragment_11.musicxml,2.988888888888889
output/sonata29-3_fragment_14.musicxml,3.9876530715514624
output/sonata06-2_fragment_38.musicxml,1.1666666666666665
output/sonata16-3_fragment_28.musicxml,1.8472222222222219
output/sonata05-3_fragment_3.musicxml,2.7804878048780486
output/sonata31-3_fragment_7.musicxml,0.7916666666666666
output/sonata18-1_fragment_26.musicxml,2.5447154471544717
output/sonata19-2_fragment_23.musicxml,2.5198412698412698
output/sonata07-4_fragment_7.musicxml,1.8051282051282052
output/sonata02-1_fragment_54.musicxml,1.967741935483871
output/sonata26-3_fragment_36.musicxml,2.0582627118644066
output/sonata03-4_fragment_41.musicxml,1.725
output/sonata20-2_fragment_1.musicxml,1.7851662404092072
output/sonata14-3_fragment_1.musicxml,3.104480610809725
output/sonata15-4_fragment_30.musicxml,1.4047619047619047
output/sonata28-2_fragment_23.musicxml,2.2458333333333327
output/sonata23-1_fragment_59.musicxml,2.9882903981264635
output/sonata10-3_fragment_15.musicxml,2.048951048951049
output/sonata20-1_fragment_25.musicxml,1.7812499999999991
output/sonata30-3_fragment_17.musicxml,3.220779220779221
output/sonata08-3_fragment_43.musicxml,1.7366803278688525
output/sonata18-4_fragment_31.musicxml,1.8355555555555556
output/sonata21-3_fragment_48.musicxml,4.874999999999998
output/sonata27-1_fragment_2.musicxml,0.8315018315018315
output/sonata22-2_fragment_23.musicxml,3.0
output/sonata08-3_fragment_12.musicxml,1.3362068965517242
output/sonata31-3_fragment_44.musicxml,2.583333333333333
output/sonata31-3_fragment_45.musicxml,2.3514001806684734
output/sonata13-4_fragment_55.musicxml,3.4150943396226414
output/sonata06-3_fragment_29.musicxml,4.0
output/sonata03-2_fragment_1.musicxml,3.6574585635359114
output/sonata23-3_fragment_8.musicxml,3.391304347826087
output/sonata08-3_fragment_1.musicxml,1.65625
output/sonata30-2_fragment_3.musicxml,0.921994884910486
output/sonata14-1_fragment_15.musicxml,1.7733652312599681
output/sonata18-3_fragment_11.musicxml,1.4607407407407407
output/sonata09-1_fragment_20.musicxml,1.470496894409938
output/sonata15-4_fragment_0.musicxml,1.376518218623482
output/sonata01-2_fragment_10.musicxml,4.588235294117648
output/sonata05-1_fragment_0.musicxml,1.6808149405772497
output/sonata30-2_fragment_10.musicxml,1.9583333333333335
output/sonata17-3_fragment_90.musicxml,2.410126582278481
output/sonata27-1_fragment_15.musicxml,2.5238095238095237
output/sonata21-3_fragment_145.musicxml,1.4781886165351061
output/sonata21-3_fragment_160.musicxml,0.9760348583877997
output/sonata29-1_fragment_63.musicxml,1.794044665012407
output/sonata15-3_fragment_11.musicxml,0.9848484848484849
output/sonata12-4_fragment_9.musicxml,4.0
output/sonata11-1_fragment_16.musicxml,2.464367816091954
output/sonata27-2_fragment_60.musicxml,3.375
output/sonata07-1_fragment_14.musicxml,1.0238095238095237
output/sonata01-3_fragment_3.musicxml,1.4666666666666668
output/sonata10-3_fragment_8.musicxml,3.5037220843672454
output/sonata13-2_fragment_9.musicxml,1.0909090909090908
output/sonata12-2_fragment_8.musicxml,1.5
output/sonata22-1_fragment_34.musicxml,1.807692307692308
output/sonata16-1_fragment_34.musicxml,4.0
output/sonata29-4_fragment_63.musicxml,0.5
output/sonata09-2_fragment_13.musicxml,0.9090909090909092
output/sonata18-4_fragment_53.musicxml,1.3599999999999999
output/sonata17-3_fragment_91.musicxml,3.054838709677419
output/sonata16-2_fragment_12.musicxml,5.992824683090165
output/sonata29-2_fragment_37.musicxml,2.435064935064935
output/sonata25-1_fragment_40.musicxml,1.9000000000000001
output/sonata15-1_fragment_15.musicxml,0.75
output/sonata28-2_fragment_7.musicxml,1.7564102564102564
output/sonata24-2_fragment_36.musicxml,4.0
output/sonata10-3_fragment_24.musicxml,2.596638655462185
output/sonata14-2_fragment_10.musicxml,1.0
output/sonata05-2_fragment_15.musicxml,3.2398671096345515
output/sonata30-1_fragment_24.musicxml,2.55715871254162
output/sonata03-4_fragment_14.musicxml,1.068840579710145
output/sonata21-1_fragment_75.musicxml,3.703488372093023
output/sonata22-2_fragment_25.musicxml,2.9375
output/sonata29-4_fragment_25.musicxml,1.475609756097561
output/sonata09-2_fragment_24.musicxml,0.9047619047619047
output/sonata10-2_fragment_23.musicxml,4.27639751552795
output/sonata10-3_fragment_47.musicxml,3.401515151515151
output/sonata02-1_fragment_32.musicxml,2.0683760683760686
output/sonata13-4_fragment_3.musicxml,3.5555555555555554
output/sonata17-2_fragment_16.musicxml,4.372815533980583
output/sonata16-1_fragment_66.musicxml,2.2453488372093022
output/sonata12-4_fragment_10.musicxml,3.366071428571429
output/sonata02-1_fragment_75.musicxml,3.8970588235294117
output/sonata10-3_fragment_25.musicxml,3.161904761904762
output/sonata17-3_fragment_5.musicxml,2.6494611457742483
output/sonata16-1_fragment_56.musicxml,3.4675324675324672
output/sonata25-1_fragment_16.musicxml,1.5
output/sonata18-4_fragment_67.musicxml,2.0
output/sonata21-3_fragment_161.musicxml,0.9656593406593407
output/sonata05-2_fragment_9.musicxml,5.943396226415095
output/sonata23-1_fragment_63.musicxml,5.0442890442890445
output/sonata08-1_fragment_54.musicxml,1.1315789473684212
output/sonata16-1_fragment_38.musicxml,4.0
output/sonata27-1_fragment_7.musicxml,3.0928571428571416
output/sonata30-3_fragment_40.musicxml,1.4175300702631892
output/sonata28-2_fragment_2.musicxml,2.3480392156862746
output/sonata22-2_fragment_2.musicxml,4.0
output/sonata16-1_fragment_17.musicxml,2.8461538461538463
output/sonata31-3_fragment_10.musicxml,1.625
output/sonata30-3_fragment_13.musicxml,4.133333333333333
output/sonata03-4_fragment_16.musicxml,2.0
output/sonata03-3_fragment_16.musicxml,2.2335164835164836
output/sonata12-1_fragment_49.musicxml,4.311111111111111
output/sonata27-1_fragment_59.musicxml,1.2708333333333335
output/sonata13-4_fragment_18.musicxml,4.0
output/sonata24-1_fragment_25.musicxml,3.5254237288135593
output/sonata13-1_fragment_17.musicxml,2.9878787878787882
output/sonata05-1_fragment_21.musicxml,1.9230769230769234
output/sonata15-4_fragment_24.musicxml,2.333333333333333
output/sonata02-2_fragment_7.musicxml,2.4819517052526763
output/sonata21-1_fragment_19.musicxml,1.272024367385192
output/sonata23-3_fragment_26.musicxml,5.428571428571429
output/sonata23-1_fragment_55.musicxml,3.3623411628802464
output/sonata18-1_fragment_47.musicxml,3.5700996677740857
output/sonata13-1_fragment_15.musicxml,4.0
output/sonata29-4_fragment_73.musicxml,3.5
output/sonata27-2_fragment_16.musicxml,3.2727272727272725
output/sonata06-3_fragment_3.musicxml,3.6428571428571432
output/sonata05-1_fragment_22.musicxml,2.888888888888889
output/sonata20-2_fragment_0.musicxml,1.8621212121212123
output/sonata04-1_fragment_3.musicxml,1.5833333333333335
output/sonata27-1_fragment_19.musicxml,0.8156682027649769
output/sonata09-3_fragment_6.musicxml,1.0214285714285714
